trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
656,False,"{'a': 0.001, 'e': 0.49639587174289845}",20,14,-42.973063378833636,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 1}",1
657,False,"{'a': 0.001, 'e': 0.49594510453065227}",25,11,-27.790128856615667,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
658,False,"{'a': 0.001, 'e': 0.49549465437843043}",20,0,-78.29390774985285,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
659,False,"{'a': 0.001, 'e': 0.49504452135702337}",20,5,-6.0489577524951645,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
660,False,"{'a': 0.001, 'e': 0.4945947055360492}",20,0,-8.500588859306358,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
661,False,"{'a': 0.001, 'e': 0.4941452069839579}",20,0,-42.58276434724941,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
662,False,"{'a': 0.001, 'e': 0.4936960257680361}",20,5,11.139626239730406,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
663,False,"{'a': 0.001, 'e': 0.49324716195441043}",25,4,-113.56156802912182,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 2}",1
664,False,"{'a': 0.001, 'e': 0.49279861560805227}",25,16,20.704066123368392,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
665,False,"{'a': 0.001, 'e': 0.4923503867927814}",25,11,-50.87655927079867,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 1}",1
666,False,"{'a': 0.001, 'e': 0.4919024755712705}",20,1,-69.25967803672101,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 1}",1
667,False,"{'a': 0.001, 'e': 0.49145488200504917}",25,12,10.238275605257124,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.001, 'e': 0.49100760615450795}",25,18,13.88647604097601,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.001, 'e': 0.4905606480789022}",25,15,-1.1955407484739466,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
670,False,"{'a': 0.001, 'e': 0.49011400783635667}",25,3,-46.78998229819066,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 0}",1
671,False,"{'a': 0.001, 'e': 0.4896676854838691}",25,5,-49.398038269167536,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",1
672,False,"{'a': 0.001, 'e': 0.48922168107731456}",25,11,26.95860242467809,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
673,False,"{'a': 0.001, 'e': 0.48877599467144933}",25,6,-69.37893222849463,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 2}",1
674,False,"{'a': 0.001, 'e': 0.488330626319915}",20,0,-26.841937652251254,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
675,False,"{'a': 0.001, 'e': 0.48788557607524236}",25,0,-42.74418557589958,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
676,False,"{'a': 0.001, 'e': 0.48744084398885573}",25,20,8.841192885094221,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.001, 'e': 0.48699643011107635}",30,0,-170.32919504004258,"{0: 20, 1: 1, 2: 5, 3: 1, 4: 3}",0
678,False,"{'a': 0.001, 'e': 0.48655233449112717}",20,4,-14.223663047150913,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 0}",1
679,False,"{'a': 0.001, 'e': 0.4861085571771361}",25,4,-26.755485657161497,"{0: 16, 1: 2, 2: 2, 3: 1, 4: 0}",1
680,False,"{'a': 0.001, 'e': 0.4856650982161401}",25,17,1.0376841847499352,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
681,False,"{'a': 0.001, 'e': 0.4852219576540898}",25,0,-21.143815791774596,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
682,False,"{'a': 0.001, 'e': 0.48477913553585256}",30,19,9.929071409998588,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
683,False,"{'a': 0.001, 'e': 0.48433663190521664}",20,2,-87.43294854287305,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 2}",1
684,False,"{'a': 0.001, 'e': 0.4838944468048953}",25,7,-33.92415015088462,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
685,False,"{'a': 0.001, 'e': 0.48345258027653093}",30,17,-91.1235271060133,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 2}",1
686,False,"{'a': 0.001, 'e': 0.4830110323606982}",30,0,-41.12933037125538,"{0: 25, 1: 2, 2: 1, 3: 1, 4: 1}",0
687,False,"{'a': 0.001, 'e': 0.48256980309690856}",25,1,-20.16314560369574,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 0}",1
688,False,"{'a': 0.001, 'e': 0.48212889252361407}",20,0,-34.61194072240698,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
689,False,"{'a': 0.001, 'e': 0.48168830067821083}",25,14,-12.519603414855048,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
690,False,"{'a': 0.001, 'e': 0.4812480275970433}",20,11,5.181719866207083,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
691,False,"{'a': 0.001, 'e': 0.48080807331540776}",20,14,-23.00613155607219,"{0: 4, 1: 0, 2: 1, 3: 1, 4: 0}",1
692,False,"{'a': 0.001, 'e': 0.4803684378675566}",25,4,-36.13412289370036,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 1}",1
693,False,"{'a': 0.001, 'e': 0.4799291212867015}",20,3,-28.880184691201734,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 0}",1
694,False,"{'a': 0.001, 'e': 0.4794901236050179}",20,11,0.3184308997564589,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
695,False,"{'a': 0.001, 'e': 0.47905144485364826}",25,4,-61.61001684962292,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 1}",1
696,False,"{'a': 0.001, 'e': 0.47861308506270617}",25,7,0.3467325516901898,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
697,False,"{'a': 0.001, 'e': 0.47817504426127994}",30,7,-31.95473860770936,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 0}",1
698,False,"{'a': 0.001, 'e': 0.47773732247743644}",20,6,16.22252507224648,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.001, 'e': 0.47729991973822483}",30,15,-58.50101416940389,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 2}",1
700,False,"{'a': 0.001, 'e': 0.4768628360696804}",25,10,-17.40066527129241,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
701,False,"{'a': 0.001, 'e': 0.4764260714968281}",20,0,-55.12076246626721,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
702,False,"{'a': 0.001, 'e': 0.47598962604368633}",20,8,9.144370841516709,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.001, 'e': 0.4755534997332708}",20,16,8.293933637403061,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.001, 'e': 0.47511769258759806}",35,23,8.550313845419687,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
705,False,"{'a': 0.001, 'e': 0.4746822046276891}",30,19,-32.524769230363695,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 1}",1
706,False,"{'a': 0.001, 'e': 0.4742470358735733}",20,3,-26.07890924307301,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
707,False,"{'a': 0.001, 'e': 0.4738121863442919}",20,12,13.976545645729663,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.001, 'e': 0.47337765605790166}",25,7,24.75691969937753,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.001, 'e': 0.4729434450314786}",20,0,-42.03068474382441,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
710,False,"{'a': 0.001, 'e': 0.47250955328112154}",30,11,-71.348658460414,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 1}",1
711,False,"{'a': 0.001, 'e': 0.4720759808219558}",20,9,-15.141400109087861,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
712,False,"{'a': 0.001, 'e': 0.47164272766813664}",25,1,-43.63923793850681,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 1}",1
713,False,"{'a': 0.001, 'e': 0.47120979383285316}",20,0,-17.77956078831211,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
714,False,"{'a': 0.001, 'e': 0.47077717932833163}",30,14,-12.586611559409302,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
715,False,"{'a': 0.001, 'e': 0.4703448841658392}",20,2,-76.36565196868506,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 2}",1
716,False,"{'a': 0.001, 'e': 0.4699129083556873}",20,14,14.17052872299771,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
717,False,"{'a': 0.001, 'e': 0.46948125190723555}",25,0,-5.664801747843644,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
718,False,"{'a': 0.001, 'e': 0.4690499148288948}",30,0,-56.66819813398255,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 2}",0
719,False,"{'a': 0.001, 'e': 0.4686188971281314}",20,0,-60.33708225530453,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
720,False,"{'a': 0.001, 'e': 0.4681881988114698}",35,7,-40.48499763239313,"{0: 20, 1: 4, 2: 3, 3: 1, 4: 0}",1
721,False,"{'a': 0.001, 'e': 0.4677578198844969}",20,0,13.614906420138079,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
722,False,"{'a': 0.001, 'e': 0.467327760351865}",25,16,14.331180325404011,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.001, 'e': 0.4668980202172957}",25,0,9.706175808593155,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
724,False,"{'a': 0.001, 'e': 0.4664685994835831}",30,5,-89.12588524406398,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",1
725,False,"{'a': 0.001, 'e': 0.4660394981525973}",20,10,-43.931658691905085,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
726,False,"{'a': 0.001, 'e': 0.46561071622528827}",20,0,-22.40991763602827,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
727,False,"{'a': 0.001, 'e': 0.4651822537016886}",25,14,5.017157867668204,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
728,False,"{'a': 0.001, 'e': 0.4647541105809176}",20,2,-95.18301283004178,"{0: 10, 1: 3, 2: 2, 3: 2, 4: 1}",1
729,False,"{'a': 0.001, 'e': 0.4643262868611843}",30,13,-15.87564805663345,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
730,False,"{'a': 0.001, 'e': 0.4638987825397912}",35,6,-19.555704431188563,"{0: 24, 1: 0, 2: 4, 3: 1, 4: 0}",1
731,False,"{'a': 0.001, 'e': 0.46347159761313755}",30,20,7.300829374223467,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
732,False,"{'a': 0.001, 'e': 0.4630447320767226}",20,12,-5.473374408282014,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
733,False,"{'a': 0.001, 'e': 0.46261818592514925}",25,5,-65.65625746008095,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",1
734,False,"{'a': 0.001, 'e': 0.4621919591521274}",20,16,8.13903562830754,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
735,False,"{'a': 0.001, 'e': 0.46176605175047714}",20,0,4.5417278858498396,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
736,False,"{'a': 0.001, 'e': 0.46134046371213233}",25,0,-58.19650735970232,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
737,False,"{'a': 0.001, 'e': 0.46091519502814393}",20,10,-35.29129051768828,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
738,False,"{'a': 0.001, 'e': 0.4604902456886831}",25,0,-65.86630454647317,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
739,False,"{'a': 0.001, 'e': 0.46006561568304494}",20,12,11.150103521978128,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.001, 'e': 0.4596413049996515}",25,0,11.948912410131062,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
741,False,"{'a': 0.001, 'e': 0.45921731362605533}",20,0,-74.27108260452054,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
742,False,"{'a': 0.001, 'e': 0.4587936415489426}",25,11,13.004190433079795,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
743,False,"{'a': 0.001, 'e': 0.4583702887541364}",20,0,-89.05551086672297,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
744,False,"{'a': 0.001, 'e': 0.45794725522660024}",20,4,-36.55143451937872,"{0: 11, 1: 2, 2: 2, 3: 1, 4: 0}",1
745,False,"{'a': 0.001, 'e': 0.4575245409504412}",25,13,18.07890299859215,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.001, 'e': 0.4571021459089131}",25,13,-45.65406690001129,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 1}",1
747,False,"{'a': 0.001, 'e': 0.4566800700844201}",30,0,-8.445413488620218,"{0: 25, 1: 1, 2: 4, 3: 0, 4: 0}",0
748,False,"{'a': 0.001, 'e': 0.45625831345851936}",25,0,-63.7851370061833,"{0: 20, 1: 0, 2: 1, 3: 4, 4: 0}",0
749,False,"{'a': 0.001, 'e': 0.45583687601192485}",35,0,-42.136535233826926,"{0: 29, 1: 2, 2: 3, 3: 0, 4: 1}",0
750,False,"{'a': 0.001, 'e': 0.45541575772451054}",30,16,-8.839038144027718,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
751,False,"{'a': 0.001, 'e': 0.45499495857531314}",25,10,-39.425343100039434,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 1}",1
752,False,"{'a': 0.001, 'e': 0.45457447854253585}",20,14,11.461544956375105,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.001, 'e': 0.4541543176035513}",20,10,-57.16332041605536,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 1}",1
754,False,"{'a': 0.001, 'e': 0.4537344757349048}",25,0,-40.51115339395549,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
755,False,"{'a': 0.001, 'e': 0.45331495291231744}",20,8,9.281043058380416,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
756,False,"{'a': 0.001, 'e': 0.4528957491106896}",30,8,-84.50544340212552,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 3}",1
757,False,"{'a': 0.001, 'e': 0.4524768643041036}",25,5,-50.14064269360892,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",1
758,False,"{'a': 0.001, 'e': 0.4520582984658273}",20,12,8.407362796482648,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.001, 'e': 0.45164005156831705}",25,9,-19.772900119491833,"{0: 12, 1: 2, 2: 1, 3: 1, 4: 0}",1
760,False,"{'a': 0.001, 'e': 0.4512221235832208}",35,21,-2.976459689284115,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
761,False,"{'a': 0.001, 'e': 0.4508045144813814}",20,10,21.831493217031472,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.001, 'e': 0.45038722423283956}",20,11,17.27428436477834,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.001, 'e': 0.449970252806837}",30,1,-9.768735479486635,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 1}",1
764,False,"{'a': 0.001, 'e': 0.44955360017181956}",30,21,-2.68174861893064,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
765,False,"{'a': 0.001, 'e': 0.44913726629544043}",20,9,-85.53673408936343,"{0: 6, 1: 3, 2: 0, 3: 0, 4: 2}",1
766,False,"{'a': 0.001, 'e': 0.448721251144563}",25,0,-6.655766391435984,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
767,False,"{'a': 0.001, 'e': 0.44830555468526406}",25,0,19.693966590835913,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
768,False,"{'a': 0.001, 'e': 0.44789017688283694}",20,11,9.27120800502843,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.001, 'e': 0.44747511770179443}",25,18,0.7756162041464156,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.001, 'e': 0.4470603771058718}",20,2,-22.107768173952223,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
771,False,"{'a': 0.001, 'e': 0.4466459550580302}",25,7,13.044979817465839,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.001, 'e': 0.446231851520459}",20,0,7.233032676984301,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
773,False,"{'a': 0.001, 'e': 0.44581806645457966}",20,0,-34.680688491983354,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
774,False,"{'a': 0.001, 'e': 0.445404599821048}",20,5,-23.675707681417403,"{0: 10, 1: 2, 2: 3, 3: 0, 4: 0}",1
775,False,"{'a': 0.001, 'e': 0.4449914515797577}",25,1,-0.7091661469198645,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
776,False,"{'a': 0.001, 'e': 0.4445786216898431}",20,8,-70.46154761963719,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 1}",1
777,False,"{'a': 0.001, 'e': 0.444166110109682}",25,13,-9.142384511023133,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
778,False,"{'a': 0.001, 'e': 0.4437539167968992}",30,16,8.615634670079626,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
779,False,"{'a': 0.001, 'e': 0.4433420417083687}",25,11,2.074506097166471,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
780,False,"{'a': 0.001, 'e': 0.4429304848002174}",20,10,-7.62137756619362,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
781,False,"{'a': 0.001, 'e': 0.44251924602782755}",20,14,4.3025187876822075,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.001, 'e': 0.44210832534584}",20,3,12.84047951907363,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
783,False,"{'a': 0.001, 'e': 0.44169772270815677}",25,8,-86.04843192179393,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 2}",1
784,False,"{'a': 0.001, 'e': 0.44128743806794446}",20,16,6.704792401625303,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.001, 'e': 0.44087747137763666}",25,0,-58.68829642331621,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
786,False,"{'a': 0.001, 'e': 0.44046782258893735}",25,11,-14.86347155065306,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
787,False,"{'a': 0.001, 'e': 0.44005849165282335}",25,0,-42.84357721752894,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
788,False,"{'a': 0.001, 'e': 0.4396494785195476}",20,0,15.353094245062758,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
789,False,"{'a': 0.001, 'e': 0.4392407831386418}",35,13,-24.695091669782776,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 0}",1
790,False,"{'a': 0.001, 'e': 0.4388324054589192}",20,8,-7.270032375464362,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
791,False,"{'a': 0.001, 'e': 0.43842434542847786}",20,0,-41.71695952038969,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
792,False,"{'a': 0.001, 'e': 0.43801660299470296}",25,15,-10.708156677330546,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
793,False,"{'a': 0.001, 'e': 0.4376091781042702}",30,17,14.404396852417047,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
794,False,"{'a': 0.001, 'e': 0.4372020707031483}",25,10,13.09832877302798,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
795,False,"{'a': 0.001, 'e': 0.43679528073660195}",25,16,3.54994719748739,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.001, 'e': 0.43638880814919445}",25,11,-50.85994983619224,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
797,False,"{'a': 0.001, 'e': 0.43598265288479077}",30,8,-51.612297085894944,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 1}",1
798,False,"{'a': 0.001, 'e': 0.43557681488656036}",35,14,-37.72152016932265,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 1}",1
799,False,"{'a': 0.001, 'e': 0.43517129409697974}",30,19,18.015640161804292,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.001, 'e': 0.43476609045783526}",30,5,19.14828068994187,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.001, 'e': 0.4343612039102263}",20,13,12.648835846117674,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.001, 'e': 0.43395663439456755}",25,9,-74.88395339416815,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 2}",1
803,False,"{'a': 0.001, 'e': 0.43355238185059203}",20,14,12.600455399197683,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.001, 'e': 0.4331484462173538}",20,13,16.052631325988653,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.001, 'e': 0.43274482743323084}",25,0,3.7468076482030774,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
806,False,"{'a': 0.001, 'e': 0.4323415254359273}",35,0,-68.36463666049909,"{0: 30, 1: 0, 2: 3, 3: 0, 4: 2}",0
807,False,"{'a': 0.001, 'e': 0.431938540162477}",20,5,-47.44352152590775,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 1}",1
808,False,"{'a': 0.001, 'e': 0.43153587154924544}",20,14,-21.247574926513877,"{0: 4, 1: 0, 2: 1, 3: 1, 4: 0}",1
809,False,"{'a': 0.001, 'e': 0.431133519531933}",35,19,-4.82728976254174,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
810,False,"{'a': 0.001, 'e': 0.4307314840455773}",25,7,-73.44069712514678,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 2}",1
811,False,"{'a': 0.001, 'e': 0.4303297650245563}",35,21,-29.841791997350743,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
812,False,"{'a': 0.001, 'e': 0.42992836240259036}",20,2,7.138097211580171,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
813,False,"{'a': 0.001, 'e': 0.4295272761127457}",20,7,16.84837038935757,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.001, 'e': 0.42912650608743647}",35,21,17.07814710297536,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.001, 'e': 0.42872605225842764}",30,0,-88.64736982545433,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
816,False,"{'a': 0.001, 'e': 0.4283259145568378}",20,4,-39.61842202631748,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
817,False,"{'a': 0.001, 'e': 0.4279260929131415}",20,16,7.512708833339136,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.001, 'e': 0.427526587257172}",25,5,12.859028972245373,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
819,False,"{'a': 0.001, 'e': 0.4271273975181243}",25,3,15.820181655075329,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
820,False,"{'a': 0.001, 'e': 0.42672852362455704}",25,9,5.542449637541257,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
821,False,"{'a': 0.001, 'e': 0.4263299655043956}",25,7,-2.5960124719226956,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
822,False,"{'a': 0.001, 'e': 0.42593172308493477}",30,15,16.797382368961912,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.001, 'e': 0.425533796292841}",25,0,6.13247667086042,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
824,False,"{'a': 0.001, 'e': 0.4251361850541553}",20,0,1.8942005140218505,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
825,False,"{'a': 0.001, 'e': 0.4247388892942957}",25,0,17.493212040831,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
826,False,"{'a': 0.001, 'e': 0.4243419089380598}",30,12,-36.50263335723464,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 1}",1
827,False,"{'a': 0.001, 'e': 0.42394524390962746}",20,1,-92.75892814955434,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 2}",1
828,False,"{'a': 0.001, 'e': 0.42354889413256325}",20,12,-36.453562240899686,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
829,False,"{'a': 0.001, 'e': 0.42315285952981896}",25,12,-31.830881027224006,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 1}",1
830,False,"{'a': 0.001, 'e': 0.42275714002373643}",25,3,-6.982912528534198,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 0}",1
831,False,"{'a': 0.001, 'e': 0.4223617355360497}",20,6,25.65905402713075,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.001, 'e': 0.4219666459878879}",25,12,-23.232007133886544,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 0}",1
833,False,"{'a': 0.001, 'e': 0.4215718712997775}",25,15,-27.549109853042726,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
834,False,"{'a': 0.001, 'e': 0.421177411391645}",20,10,-2.7854516101021227,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
835,False,"{'a': 0.001, 'e': 0.42078326618281925}",25,17,8.867224445638698,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.001, 'e': 0.42038943559203423}",20,0,-52.849650132544056,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
837,False,"{'a': 0.001, 'e': 0.4199959195374314}",20,2,-39.37005599094229,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
838,False,"{'a': 0.001, 'e': 0.4196027179365621}",30,15,-31.033069570996194,"{0: 11, 1: 0, 2: 3, 3: 1, 4: 0}",1
839,False,"{'a': 0.001, 'e': 0.4192098307063901}",35,11,-32.580613588554705,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 0}",1
